CMDLINE poetry run zenithgui
MEM 250.160156 1759778433.6742
MEM 253.660156 1759778433.7745
MEM 255.660156 1759778433.8747
MEM 259.535156 1759778433.9750
MEM 263.410156 1759778434.0753
MEM 267.410156 1759778434.1755
MEM 271.410156 1759778434.2758
MEM 275.285156 1759778434.3760
MEM 279.160156 1759778434.4763
MEM 282.910156 1759778434.5766
MEM 286.535156 1759778434.6768
MEM 287.910156 1759778434.7771
MEM 291.660156 1759778434.8774
MEM 295.160156 1759778434.9777
MEM 298.785156 1759778435.0779
MEM 302.410156 1759778435.1782
MEM 306.160156 1759778435.2784
MEM 309.910156 1759778435.3787
MEM 313.535156 1759778435.4789
MEM 317.035156 1759778435.5792
MEM 320.660156 1759778435.6795
MEM 324.160156 1759778435.7797
MEM 327.785156 1759778435.8801
MEM 328.910156 1759778435.9803
MEM 332.785156 1759778436.0806
MEM 336.535156 1759778436.1808
MEM 340.160156 1759778436.2811
MEM 343.660156 1759778436.3813
MEM 347.285156 1759778436.4816
MEM 350.910156 1759778436.5818
MEM 353.910156 1759778436.6821
MEM 357.785156 1759778436.7823
MEM 361.410156 1759778436.8825
MEM 365.035156 1759778436.9828
MEM 368.785156 1759778437.0831
MEM 372.410156 1759778437.1834
MEM 376.035156 1759778437.2836
MEM 378.410156 1759778437.3840
MEM 380.035156 1759778437.4842
MEM 383.660156 1759778437.5845
MEM 387.160156 1759778437.6849
MEM 390.285156 1759778437.7854
MEM 393.910156 1759778437.8857
MEM 397.410156 1759778437.9860
MEM 400.785156 1759778438.0863
MEM 404.410156 1759778438.1866
MEM 408.285156 1759778438.2868
MEM 411.910156 1759778438.3870
MEM 415.285156 1759778438.4873
MEM 418.910156 1759778438.5876
MEM 422.410156 1759778438.6878
MEM 425.660156 1759778438.7881
MEM 429.285156 1759778438.8883
MEM 433.035156 1759778438.9886
MEM 436.660156 1759778439.0888
MEM 440.285156 1759778439.1890
MEM 440.660156 1759778439.2893
MEM 443.160156 1759778439.3896
MEM 446.785156 1759778439.4899
MEM 450.285156 1759778439.5901
MEM 453.285156 1759778439.6904
MEM 457.035156 1759778439.7907
MEM 460.785156 1759778439.8909
MEM 464.535156 1759778439.9911
MEM 468.160156 1759778440.0914
MEM 471.785156 1759778440.1917
MEM 475.285156 1759778440.2919
MEM 478.910156 1759778440.3922
MEM 482.785156 1759778440.4924
MEM 486.535156 1759778440.5927
MEM 490.410156 1759778440.6930
MEM 494.160156 1759778440.7932
MEM 497.410156 1759778440.8935
MEM 501.035156 1759778440.9938
MEM 504.410156 1759778441.0941
MEM 507.535156 1759778441.1943
MEM 511.285156 1759778441.2946
MEM 514.910156 1759778441.3948
MEM 518.660156 1759778441.4951
MEM 518.785156 1759778441.5953
MEM 520.785156 1759778441.6956
MEM 524.535156 1759778441.7958
MEM 528.035156 1759778441.8960
MEM 531.410156 1759778441.9963
MEM 535.285156 1759778442.0966
MEM 539.035156 1759778442.1968
MEM 542.535156 1759778442.2971
MEM 546.035156 1759778442.3973
MEM 549.660156 1759778442.4975
